NEWID,Age,Education,Income_AT,Expenses,Housing,Food,Transport,Entertainment,Apparel,Health Spending,Personal Insurance
3738472,31,15,27515,5252.917,1029,1343.3333,150,72,45,171.3333,191.25
3738492,54,14,111230,6496.5,1620.333,1168.3333,1926,130,160,340,618.5
3738502,82,12,15418,1790.583,270.667,780,623,85,0,28,3.9167
3738512,37,15,98878,5114.417,1255,1191.6667,680,12,40,234,828.75
3738522,36,15,83629,8050.167,2021.333,1555,757,1492,65,411,1155.5
3738562,53,12,18672,1396.667,657.667,86.6667,325.333,90,0,37,0
3738572,51,16,187849.6,8720.162,3061.333,2383.3333,255,696,184,477.3333,1575.8289
3738592,40,16,48648,3707.25,1331,520,665,148,139,281.6667,322.5833
3738622,25,13,51017.4,3514.467,1382,702.6667,918,68,80,0,240.8
3738672,56,15,64373,5529.5,2091.667,888.3333,1035,347,0,302,280.5
3738692,47,12,106288,6453.417,2283,1083.3333,902.667,403,0,283.6667,977.75
3738702,43,15,119212,7967.083,2775.667,749.6667,845,690,170,726,873.4167
3738712,87,12,29693.4,2538,1436.667,286,33.333,70,0,712,0
3738732,61,16,33734.4,5056.667,2158,793.3333,714.333,166,0,290,755
3738752,71,13,47803.2,2266.667,1144,281.6667,307,0,0,534,0
3738772,18,13,1869,255.167,151,43.3333,10,0,5,0,10.8333
3738802,28,13,54488.2,4284.233,1173,455,1235,949,0,0.3333,400.2333
3738822,71,14,26146,3247.667,1079,411.6667,1476,65,15,0,111
3738833,53,10,24550,2264.583,979.667,429,208,85,40,290,212.9167
3738852,33,13,34808,2350.167,667.167,888.3333,363,35,16.6667,40,0
3738872,41,0,49504,1606.417,255.833,793,259,43,0,0,242.25
3738882,42,13,108328,8058.083,1594.333,2036.6667,2821.667,30,33.3333,190,935.4167
3738912,73,15,38916,5778.333,2665,1246.6667,500,570,50,565,0
3738972,65,13,11328,2406.667,747,606.6667,426.667,124,0,324,0
3738984,38,11,46823,4852.25,1269,953.3333,1040.333,0,1076.3333,0,293.25
3738992,37,12,41097.6,4094.95,2800,498.3333,506,0,0,0,277.2833
3739002,38,15,87107,6138,1959.667,1560,1660,71,65,80,605.6667
3739042,52,10,66431.4,3424.883,926,450.6667,200,16,0,1216,468.2167
3739062,63,16,163528,7692.583,2663.333,628.3333,2800,60,0,165,1272.5833
3739072,17,12,106212.6,3999.55,1067.667,871,200,96,269,703.6667,719.55
3739142,44,15,82868.8,3881.733,1604.333,742.3333,100,114,107,600,614.0667
3739152,44,14,53539,3538.833,1571,498.3333,300,152,0,528,376.1667
3739172,34,10,73864,6935.112,1610,645,500.667,13,43,2387,1036.4456
3739182,63,16,109541.2,10878.633,2167.333,2200,3005.333,436,0,842,1089.6333
3739242,36,16,0,1649.333,981,301.6667,266,0,53,32.6667,0
3739252,60,15,174255,13016.429,5020.25,1735,2748.333,288,41.6667,633.3333,1209.8456
3739262,77,15,15252,1530.667,712,411.6667,50,65,0,292,0
3739272,36,15,93556.6,5092.1,2002,1323.3333,556.667,0,0,483,677.1
3739292,53,15,123397.8,8114.667,1881.333,1213.3333,2051,61,26.6667,948.6667,859.3333
3739302,51,13,31928.4,7503.517,1711.333,585,1028.667,0,321,0,224.5167
3739312,36,15,96274,3695.667,835,346.6667,250,1150,0,400,714
3739332,64,16,26110.8,2458,905,910,275,50,0,283,0
3739342,34,16,56093.4,5542.217,3112.333,1173.3333,550,100,0,0,406.55
3739352,28,13,71264,10388.583,8080,382,739,68,300,10,446.25
3739392,52,12,5609,3881,360,108.3333,2243.333,996,126,14,0
3739412,59,11,10191,2316.667,1675,260,195,0,13.3333,0,0
3739432,52,12,55031,3359.167,2050,520,100,90,0,216.6667,382.5
3739442,87,11,15915.2,2371,1771,260,0,75,0,245,0
3739462,42,11,166961,6880.25,2593,1646.6667,150,338,232.6667,103.3333,1316.5833
3739482,80,13,18910,1125.333,458.333,238.3333,59,99,0,259,0
3739492,55,15,47400.6,3962.683,1149,598,930,0,242,226,314.35
3739502,72,11,17054,1378.333,492.667,390,386,65,0,40,0
3739572,28,13,70451.2,4416.667,1761,736.6667,730,230,50,292.6667,349.6667
3739623,18,13,154,1792.25,520,108.3333,173.333,0,283,86.6667,0.9167
3739652,34,16,72295,4669.5,2423.333,221,457.333,160,36,472,871.5
3739662,62,15,206210.2,8072.808,2923.25,1673.3333,466.667,100,53.3333,0,2489.5578
3739672,55,14,2715,793.667,158.667,452.6667,0,0,64.3333,3,0
3739712,57,15,171161.6,10569.531,1554.333,1256.6667,1798,1327,875,1110,2428.531
3739742,82,13,33816,1714.667,773,390,50,57,16.6667,178,0
3739752,24,12,67198,3997.333,1126.333,715,1153,101,0,246.3333,459
3739782,59,12,3991.8,1871.667,968.333,234,268,179,0,0,54
3739802,49,15,52376,2714.917,997.667,342.3333,623.333,55,20,39,527.5834
3739822,66,14,40901,1178.333,424,104,215,63,8.3333,296,0
3739872,54,15,85532.8,6658.817,3466.333,419.6667,372,1248,50,221,643.4833
3739882,48,14,61124,4742.917,2088.333,563.3333,1026,98,0,78,409.25
3739892,87,11,16368,819.667,193,260,225,100,0,0,0
3739922,46,15,120854,8986.917,1892.333,1888.3333,1230,289,150,401,1381.25
3739942,62,15,115071,5907.167,2878.667,618.3333,316.667,561,0,183,1234.5
3739952,35,14,10040,1546.333,880,251.3333,150,0,0,74,51
3739972,61,13,51820.4,4763.117,1595,1425.6667,90,0,0,0,765.7833
3739982,65,15,42743.6,6580.233,777.333,585,90,156,749,1000,1367.9
3740002,53,15,151454.2,7941.7,2531,996.6667,300,115,64,850,1150.0333
3740042,64,14,115629,6449.417,706.333,736.6667,470,97,2125,600,924.4167
3740064,21,14,16123.8,1361.883,1045,225.3333,60,0,9,0,2.55
3740102,35,13,76984.2,2947.583,1392.333,541.6667,60,56,100,268.3333,516.25
3740112,45,14,195890.2,7982.779,4259.667,931.6667,548,213,65,739,1036.4456
3740122,55,13,94506.8,5374.617,2046.167,390,465.333,280,0,828.3333,739.7833
3740132,46,15,186809,17316.5,4317.333,1746.6667,1018.667,40,0,216.6667,1463.8333
3740142,51,15,327779.2,21855.387,4759.333,1848.3333,2392,747,2052,850,6250.0538
3740162,47,15,108723,7715,2563.333,575,2119.667,383,5,449,1523.3333
3740202,52,13,100200,15994.833,4697.667,1455,5800.667,1510,0,839.6667,807.6667
3740212,57,15,49954.8,3639.467,1820,693.3333,433.333,124,80,0,288.8
3740222,60,16,64596,4557.75,3198.667,325,275,91,0,141,490.4167
3740242,68,13,322575.6,5778.558,1403,1263.3333,559,108,6.6667,279,2072.8911
3740272,38,13,83449.8,4581.65,2308,836.6667,213,29,93.3333,563.6667,521.3167
3740282,49,12,78164.6,6165.45,2136,975,925,1316,0,82.3333,560.7833
3740322,53,12,66635.6,3864.8,1605.667,606.6667,681,55,0,368,440.1333
3740352,41,15,61967,3292.767,1464,346.6667,800,0,0,108.3333,505.4333
3740412,74,11,25708,1427.333,1019.333,130,0,143,0,135,0
3740452,65,15,114627,7109.417,1570,755,569,608,0,1885,1370.4167
3740462,61,11,3752,1065.667,314,395,0,70,40,40,0
3740472,35,13,27715,2435.133,1025,650,100,0,100,0,102.4667
3740502,35,12,33241.2,4991.133,1871,563.3333,880,140,336,800,220.8
3740512,77,13,64867,3319.75,2194.667,260,50,105,0,250,318.75
